#separator:tab
#html:true
#tags column:9
ところだ	Sắp sửa	時刻は間もなく３じになるところだ。	Sắp sửa đến 3h rồi.			Diễn tả một hành động hay một sự thay đổi ở vào giai đoạn “ngay trước khi xảy ra”.	<div>V-る + ところだ</div><div>Lưu ý: ところだった Suýt nữa</div>	thoigian.diadiem
hoa tử đinh hương, hoa cà	ライラック	"<img src=""paste-5ab80dca3af4940323bf2c854543b54b97c37ae7.jpg"">"			"<img src=""paste-de753430cafe28a5fd14b97904ffeb7ad3695e71.jpg"">"			名詞
thực hiện phẫu thuật	手術を行う	<b>手術を行う</b>のは最も速い病気を処置する方法です。						
băng bó bột	ギプス包帯	ギプス包帯		có thể viết gọn là <b>ギプス</b>	"<img src=""paste-9c1db9ca6a2b7119c9e83ced7602fb1fa1c09e51.jpg"">"			名詞
mùa mưa	[雨期[うき]]	この島では１１月から<b>雨期</b>にはいる。						名詞
tạp chất	[不純物[ふじゅんぶつ]]	飲料水には<b>不純物</b>が混じっていてはならない						名詞
lời phàn nàn, kêu ca	[文句[もんく]]	弁償してもらえるのなら<b>文句</b>はない	相手に対する言い分や苦情。<br>不服。					名詞
khác biệt, khác hẳn	[違[ちが]]う	親子ほども年が<b>違う</b><br>格が<b>違う</b><br>おつむの出来が<b>違う</b>	両者の間に隔たりがある。<br>差がある。<br>また、他と異なってまさっている。					五段動詞 自動詞
(động từ ghép)<br>V ngang qua	[違[ちが]]う	出迎えと行き<b>違う</b><br>すれ<b>違う</b>	すれちがう、交差する、の意を表す。					五段動詞 自動詞
sai, không phải thế	[違[ちが]]う	話が<b>違う</b><br>約束と<b>違う</b>	前に考えていたことや取り決めたことが現実のそれと同じでない。					五段動詞 自動詞
sai, không đúng	[違[ちが]]う	計算が<b>違う</b><br>答えが<b>違って</b>いる<br>A:『もしもし市役所ですか』<br>B:『いいえ、<b>違います</b>』	基準となるもの、正しいものと一致しない状態である。<br>まちがっている。					五段動詞 自動詞
bị trật, lệch, có gì đó sai sai	違う	足の筋が<b>違った</b><br>気が<b>違う</b>	本来の位置からずれたり、正常でない状態になったりする。					五段動詞 自動詞
chưa phát triển	[未[み]][発達[はったつ]]	幼児は話す能力が<b>未発達</b>です						名詞
nên có, đáng lý phải có	[有[あ]]るべき	教師として[有[あ]]るべき姿<br><b>有るべき</b>ことを手に入りたいのなら、頑張るに限る。	そうあるのが当然の。					連語
phân vân	[迷[まよ]]う	進学か就職かで<b>迷う</b><br>判断に<b>迷う</b>	どうしたらよいか決断がつかない。					五段動詞 自動詞
sa ngã	[迷[まよ]]う	色香に<b>迷う</b>	心が乱れてよくない方向へ行く。<br>欲望・誘惑に負ける。					五段動詞 自動詞
không thể siêu thoát	[迷[まよ]]う	<b>迷わず</b>成仏して下さい	死者の霊が成仏できないでいる。					五段動詞 自動詞
còn sống là còn hi vọng<br>còn nước còn tát	命のある間は望みがある	一度も諦めないで<b>命のある間は望みがある</b>						ことわざ
〜いかんにかかわらず / いかんによらず / いかんをとわず		理由の<strong>いかんによらず</strong>、遅れてきた者は試験を受けることは許されません。	Bất cứ ai đến muộn vì bất kỳ lý do gì sẽ không được phép dự thi.	JLPTは日本人でなければ、国籍、年齢、性別の<strong>いかんを問わず</strong>受験することができます。	Bất cứ ai cũng có thể thi JLPT bất kể quốc tịch, tuổi tác hay giới tính, miễn là họ không phải là người Nhật.	<div>〜かどうか関係なく<br><br></div><div>前件の事柄がどうであれ、それに関係なく後ろの事柄が成立することを表す。</div>		N1 文法
〜かたがた		今度、結婚の挨拶<strong>かたがた</strong>、そちらに伺います。	Lần tới tôi sẽ hỏi bạn cách chúc mừng đám cưới.	近くに寄ったので、先日のお礼<strong>かたがた</strong>挨拶に伺いました。	Vì ở gần đây nên tôi ghé qua để cám ơn bạn đã ghé thăm hôm nọ.	〜のついでに / 〜も兼ねて	・硬い表現で<strong>ビジネスシーンや目上の人との会話で使われることが多い</strong>。<br>・後件には移動に関する動詞がよく使われる。<br>・Nに来る単語は限定的。	N1 文法
〜かたわら		トムさんは英会話の学校で務める<strong>かたわら</strong>、週末は日本語学校で日本語を学んでいる。	Trong khi Tom làm việc tại một trường đàm thoại tiếng Anh, anh ấy cũng học tiếng Nhật tại một trường dạy tiếng Nhật vào cuối tuần.	田中先生は教師として働く<strong>かたわら</strong>、新しい教科書の開発にも取り組んでいる。	Vừa làm giáo viên, ông Tanaka vừa nghiên cứu phát triển sách giáo khoa mới.	<div>〜一方で、別に〜<br><br></div><div>仕事や研究などの社会的活動をしながら、別のこともしていることを表す文型。<br><br></div><div>２つの活動は<strong>異なる時間帯</strong>で行われ、かつ「ながら」に比べ<strong>長期間続けている活動</strong>に対して使われる。また、習慣的な行為に用いられることが多い。</div>	<b>誤用例<br><br></b><div>・テレビを見る<strong>かたわら</strong>、新聞を読む。<br>→テレビを見<strong>ながら</strong>、新聞を読む。<br><br></div><div>・ギターを弾く<strong>かたわら</strong>、歌う。<br>→ギターを弾き<strong>ながら</strong>、歌う。</div>	N1 文法
〜がてら		散歩<strong>がてら</strong>、ちょっとコンビニまで行ってきます。	Sau khi đi dạo xong, tôi sẽ đi đến một cửa hàng tiện lợi.	毎日車で出勤しているが、今日は運動<strong>がてら</strong>自転車で行くことにする。	Tôi đi làm bằng ô tô hàng ngày nhưng hôm nay tôi quyết định đi xe đạp để tập thể dục.	<div>〜を兼ねて / 〜のついでに<br><br></div><div>後件には「行く」や「散歩する」のように移動に関係する動詞がよく使われる。「ついで」よりも少し硬い表現である。</div>		N1 文法
chạy đi (khỏi)	[逃[に]]げ[出[だ]]す	<b>逃げ出したい</b>気分	逃げてその場から立ち去る。					五段動詞 他動詞
Làm lại từ đầu	[出直[でなお]]す	過去を忘れて一から<b>出直す</b>	最初からやりなおす。					五段動詞 他動詞
trọng tâm, cốt lõi	[核心[かくしん]]	<b>核心</b>をつく<br>事件の<b>核心</b>に触れる	物事の中心となる大切なところ。<br>中核。					名詞
vọng lại	[響[ひび]]く	こだまが<b>響く</b>	反射して聞こえる。反響する。					五段動詞 自動詞
ngân vang	[響[ひび]]く	鐘の音が<b>響く</b>	余韻が長く続く。					五段動詞 自動詞
dư âm	余韻	鐘の音の<b>余韻</b>が耳もとを去らない	音の鳴り終わったのちに、かすかに残る響き。<br>また、音が消えたのちも、なお耳に残る響き。<br>余音。					名詞
đại pháo, pháo thần công	大砲	大砲			"<img src=""paste-eb74d4950162bba25cc66883c52886093bcfeabc.jpg"">"			名詞
gây chấn động	響く	爆発の衝撃がガラス戸に<b>響く</b>	振動が伝わる。					五段動詞 自動詞
vang khắp thế giới	響く	名声が世間に<b>響く</b>	世間に広く知られる。					五段動詞 自動詞
rung động, tác động	響く	忠告も彼には<b>響かない</b><br>胸に<b>響く</b>一言	心に通じる。また、感覚に訴える。					五段動詞 自動詞
ảnh hưởng lan rộng	響く	交通ストが通勤に<b>響く</b><br>無理をするとからだに<b>響く</b>	他へ影響が及ぶ。					五段動詞 自動詞
nghe như kiểu...	響く	非難がましく<b>響く</b>	ある意味をもって聞きとれる。					五段動詞 自動詞
lộ đường cong cơ thể<br>lộ ren đồ lót	響く	体の線が<b>響く</b><br>アウターに<b>響かない</b>下着	体形や肌着の輪郭が衣服の表面にあらわれる。					五段動詞 自動詞
hoàng hôn	[黄昏[たそがれ]]	鮮やかなコントラストの<b>黄昏</b>に見惚れちゃいました。<br>ビーチで<b>黄昏</b>の太陽を眺めると心が穏やかになる			"<img src=""paste-290f799d031c46072b44815af51a338f0fc899ca.jpg"">"			名詞
sau hoàng hôn	[夕闇[ゆうやみ]]	<b>夕闇</b>の中を君と歩いてる<br><b>夕闇</b>が迫る		Mặt Trời lặn hẳn nhưng vẫn còn một chút ánh sáng	"<img src=""paste-29706bb7bb38989ea637da863b4724b453cc48e1.jpg"">"			名詞
lúc tối mờ ảo	[宵闇[よいやみ]]	<b>宵闇</b>迫る街	宵の薄暗さ。		"<img src=""paste-de324bb99e43d99ea35fc388c5795c4a16af5e6a.jpg"">"			名詞
mặt trời lặn	[日没[にちぼつ]]	日没	太陽の上端が地平線下に沈むこと。<br>また、その時刻。<br>日の入り。		"<img src=""paste-bcf1ec57e2e0f06b4037bfa0199564c7f61e97ea.jpg"">"			名詞
mặt trời mọc	[日出[ひので]]	<b>日出</b>時	太陽の上端が地平線上に現れること。<br>また、その時刻。<br>ひので。		"<img src=""paste-bcf1ec57e2e0f06b4037bfa0199564c7f61e97ea.jpg"">"			名詞
giao đến nơi	[届[とど]]く	母から便りが<b>届く</b><br>贈り物が<b>届く</b>	送った品物や郵便物が相手の所に着く。					五段動詞 自動詞
chú ý cẩn thận, tỉ mỉ	[届[とど]]く	親の目が<b>届く</b><br>細かいところまで神経が<b>届く</b>	注意などが十分に行きわたる。<br>行き届く。					五段動詞 自動詞
ứng nghiệm<br>truyền tải được cảm xúc	[届[とど]]く	祈りが<b>届く</b><br>誠意が<b>届く</b>	願い事がかなう。<br>気持ちが通じる。					五段動詞 自動詞
hiện xuyên qua, thấu qua	[写[うつ]]る	裏のページの絵が<b>写って</b>読みにくい	下にある文字や絵が、紙などを通して、透けて見える。					五段動詞 自動詞
cười mãn nguyện, hả hê	若気る	彼のことを考え、<b>若気</b>てしまう	俗に、にやにやする。口許がゆるんで笑顔になる。		"<img src=""paste-013d103a99ad09d9fc249fea6d5fbe08d112e3da.jpg""><img src=""paste-dff58a32e7865d7a47013c1e5c59e66265b03160.jpg"">"			一段動詞 自動詞
(con trai)<br>ăn mặc biến thái	若気る	<b>にやけた</b>やつ	男が変にめかしこんだり、色っぽいようすをしたりする。	Đây là động từ hóa của danh từ <b>にやけ</b>				一段動詞 自動詞
〜かと思いきや		この映画はホラー<strong>かと思いきや</strong>、実はコメディ映画だった。	Tôi tưởng phim này là phim kinh dị nhưng thực ra là phim hài.	逆転ゴールが決まった<strong>かと思いきや</strong>、審判のホイッスルがなり、オフサイドと判定された。	Ngay khi tưởng chừng như bàn thắng từ phía sau đã được ghi thì trọng tài nổi tiếng còi và trận đấu được coi là việt vị.	〜と思ったが、実際は・・・	①「〜かと思いきや」の「か」を省略して「〜と思いきや」と言うこともできる。<br>②話し手の意外な気持ちが含まれる。	N1 文法
〜が早いか		授業の終わりのチャイムが鳴る<strong>が早いか</strong>、生徒たちは運動場へボールを持って走っていった。	Ngay khi chuông reo báo hiệu giờ học kết thúc, học sinh cầm bóng chạy ra sân chơi.	電車のドアが開く<strong>が早いか</strong>、並んでいた人たちは中に乗り込んだ。	Ngay khi cửa tàu mở ra, những người xếp hàng đã bước vào bên trong.	〜するとすぐに	①後件に意志性のある表現や、命令、否定を表す表現は使えない。<br>②硬い表現で書き言葉として使うことが多い。<br>③過去のことについてしか使えない。	N1 文法
〜からある / 〜からする / 〜からの		ジェシカさんは華奢な体つきにも関わらず、１０キロ<strong>からある</strong>荷物を軽々と持ち上げることができる。	Mặc dù có thân hình mảnh mai nhưng Jessica có thể dễ dàng nâng vật nặng 10 kg.	人気バンドのコンサートチケットを買おうとしたら、２０００席<strong>からある</strong>シートが一瞬にして売り切れ、買えなかった。	Khi tôi cố gắng mua vé buổi hòa nhạc của một ban nhạc nổi tiếng, tất cả 2.000 chỗ ngồi đã được bán hết ngay lập tức nên tôi không thể mua được.	<div>〜か、それ以上の・・・<br><br></div><div>数量や程度が大きいことを強調する言い方。</div>	Nが値段の場合は「〜からする」を使う。<br>資産や人数には「〜からの」が使われやすい。	N1 文法
〜かれ〜かれ		どんな人でも<strong>多かれ少なかれ</strong>悩みがあるものだ。	Mọi người đều có một số rắc rối ở một mức độ nào đó.	<strong>多かれ少なかれ</strong>、誰にだって夢がある。	Ít nhiều ai cũng có ước mơ.	程度に差はあっても〜だ。	「遅かれ早かれ」、「多かれ少なかれ」といった慣用句がよく使われる	N1 文法
〜きっての		<div>清水寺は京都<strong>きっての</strong>観光名所だ。</div>	Đền Kiyomizu-dera là điểm thu hút khách du lịch nổi tiếng nhất ở Kyoto.	田中はうちのチーム<strong>きっての</strong>暴れん坊だ。	Tanaka là người bạo lực nhất trong đội chúng tôi.	<div>〜の中で一番の<br><br></div><div>組織や地域、グループの中で最も優秀なものや、代表するものを言いたい時に使う。</div>		N1 文法
〜きらいがある		最近の子供はスマホやゲームの影響で夜遅くまで起きる<strong>きらいがある</strong>。	Trẻ em ngày nay có xu hướng thức khuya vào ban đêm do ảnh hưởng của điện thoại thông minh và game.	彼はいつも、現実を甘く見る<strong>きらいがある</strong>。	Anh ấy luôn có xu hướng đánh giá thấp thực tế.	<div>〜の傾向がある<br><br></div><div><strong>よくない傾向について言う時に使われる。</strong>自然現象に使うことはできない。書き言葉的で話す時にはほとんど使わない。<br><br></div><div>❌例：今の時期は雨が降りやすいきらいがある。</div>		N1 文法
〜極まる / 極まりない		間違えたのはそっちなのに、逆ギレなんて、失礼<strong>極まりない</strong>。	Dù bạn là người mắc lỗi nhưng việc nổi giận là điều cực kỳ thô lỗ.	この先生の授業は本当に退屈<strong>極まりない</strong>。	Giờ học của giáo viên này cực kỳ nhàm chán.	<div>非常に〜だ / この上なく〜だ</div><div>程度が非常に高いことを表す。</div>		N1 文法
〜ごとき / ごとく / ごとし		光陰矢の<strong>如し</strong>。（月日はあっという間にすぎるという意味のことわざ）	Giống như ánh sáng và bóng tối. (Câu tục ngữ có nghĩa là thời gian trôi qua trong chớp mắt)	メロスは疾風の<strong>如く</strong>形場にと突入した。	Melos lao vào đấu trường như một cơn gió.	<div>〜ように<br><br></div><div>「ごとき」が人を表す名詞と接続した場合、相手を軽視した表現になる。また、自分について言う場合は謙遜の意味を持つ。</div>	書き言葉で古い表現	N1 文法
〜こととて		慣れない<strong>こととて</strong>、あまり上手に作れませんでした。	Đó là điều tôi chưa quen nên tôi không thể làm tốt được.	子供のやった<strong>こととて</strong>、どうや許してやってください。	Hãy tha thứ cho con bạn vì những gì nó đã làm.	<div>〜だから / 〜なので<br><br></div><div>謝罪の理由を表す時に使われる。</div>	①古い表現。<br>②動詞の否定形と接続する場合「〜ないこととて」と「〜ぬこととて」の２通りの言い方がある。	N1 文法
〜始末だ		やってもいないのに、痴漢だと疑われ、さらには警察にまで逮捕されてしまうという<strong>始末だ</strong>。	Cô bị nghi ngờ là kẻ quấy rối tình dục dù chưa hề làm việc đó và thậm chí còn bị cảnh sát bắt giữ.	まったく最近の若い者は。悪いことをしたから注意しただけなのに、逆ギレする<strong>始末だ</strong>。	Giới trẻ thời nay. Tôi chỉ cảnh cáo cô ấy vì cô ấy đã làm sai điều gì đó nhưng cuối cùng cô ấy lại tức giận.	<div>〜という結果だ</div><div>色々と経過を経て、最後には悪い結果になったと言いたい時に使う。</div>	慣用的な使い方に「この始末」という言い方がある。これは「実際はこのとおりだ」という意味で、話し手のあきれた気持ちを表す。	N1 文法
mở miệng	口を開ける		話しはじめる	nghĩa là bắt đầu nói				一段動詞 他動詞
mở mang tầm mắt	目を開ける	目を開ける	自覚する、知識を得る					一段動詞 他動詞
mở đường	道を開く	道を開く	新しく道を作ること	nghĩ ra cách làm mới, cách giải quyết mới				五段動詞 他動詞
mở cửa trái tim	心を開く	心を開く						五段動詞 他動詞
[店[みせ]]を[開[あ]]ける	mở cửa bán	<ruby>午前<rp>(</rp><rt>ごぜん</rt><rp>)</rp></ruby>一〇<ruby>時<rp>(</rp><rt>じ</rt><rp>)</rp></ruby>に<b><ruby>店<rp>(</rp><rt>みせ</rt><rp>)</rp></ruby>を<ruby>開<rp>(</rp><rt>あ</rt><rp>)</rp></ruby>ける</b>	営業を始める。<br>営業を行う。					一段動詞 他動詞
mở cửa, mở tài khoản	開く	幕府を<b>開く</b><br>店を<b>開く</b><br>口座を<b>開く</b>	物事を始める。<br>業務を始める。<br>また、金融機関に口座を設ける。	bắt đầu cái gì đó<br>văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
khai hoang	開く	山林を<b>開く</b>	未開拓の場所・土地などに手を入れて利用できるようにする。<br>開拓する。<br>開墾する。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
mở đường, nhường đường	開く	血路を<b>開く</b><br>後進に道を<b>開く</b>	あけて道をつくる。<br>道をゆずる。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
nỗ lực cho (cái đó) tốt hơn	開く	自分で運を<b>開く</b>	よい方へ向くように努める。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
kéo dài khoảng cách, sự khác biệt	開く	差を<b>開く</b><br>後続ランナーとの距離を次第に<b>開く</b>	隔たり・差を大きくする。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
khúc mắc	蟠り	<b>蟠り</b>が解けることもない						名詞
tâm hồn, lòng mình	胸襟	<b>胸襟</b>を開く	胸のうち。<br>心の中。					名詞
sáng tỏ (khúc mắc)<br>Làm mất (thứ được ẩn giấu, bao bọc)	開く	人に胸襟を<b>開く</b>	わだかまりなどを取り去る。<br>包み隠してあるものをなくす。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
né, luồn lách	開く	右に体を<b>開いて</b>投げを打つ	身をかわす。					
né, luồn lách	躱す	敵の攻撃を<b>躱す</b>						五段動詞 他動詞
sự ngu muội	蒙	<b>蒙</b>を開く						名詞
khai sáng, làm mở mang	開く	蒙 (もう) を<b>開く</b>	知識を授ける。<br>啓発する。	văn viết của&nbsp;<b>開ける</b>				五段動詞 他動詞
[2][開[ひら]]く	tổ chức sự kiện, hội tiệc	"展示会を<b>開く</b>
<p class=""small"">
  ? triển lãm hàng hoá
</p>"	会などを催す。					五段動詞 他動詞
mở chữ<br>viết Kanji thành Hiragana	漢字を開く		原稿の、文章中の漢字をかなに書きなおす。	trái ngược với <ruby>閉<rp>(</rp><rt>と</rt><rp>)</rp></ruby>じる				五段動詞 他動詞
Khát khao	本懐	クズの<b>本懐</b><br>大学合格の<b>本懐</b>						名詞
〜ずくめ		試験には合格できたし、彼女もできたし、最近いいこと<strong>ずくめ</strong>だ。	Tôi đã thi đậu, có bạn gái và gần đây có rất nhiều điều tốt đẹp đã đến với tôi.	今日は朝から会議<strong>ずくめ</strong>で疲れたよ。	Tôi mệt mỏi vì tất cả các cuộc họp sáng nay.	〜が多い / 〜ばかりだ	① 物、色、出来事などに使う。<br>②「黒ずくめ」「いいことずくめ」など<strong>慣用的に使われるものが多い</strong>。	N1 文法
〜ずにはおかない / 〜ではおかない		最近、公開されてあの映画は演技は女優が主演なので、観客を感動させ<strong>ずにはおかないだろう</strong>。	Bộ phim mới ra mắt gần đây có sự tham gia của một nữ diễn viên đóng vai chính nên tôi chắc chắn sẽ gây ấn tượng với khán giả.	彼女の美貌は多くの男性を虜にさせ<strong>ずにはおかない</strong>。	Vẻ đẹp của cô không thể không mê hoặc nhiều đàn ông.	①必ず〜する （強い決意を表す）<br>②自然に〜してしまう		N1 文法
〜ずにはすまない		借りたカメラを壊してしまったので、弁償<strong>せずにはすまない。</strong>	Tôi làm hỏng chiếc máy ảnh mượn nên tôi phải trả tiền.	薬だけでは直すことができないので、手術<strong>せずにはすまない</strong>。	Bệnh này không thể chữa khỏi chỉ bằng thuốc nên phẫu thuật là lựa chọn duy nhất.	<div>〜ないでは許されない / 必ず〜しなければならない<br><br></div><div>その場の状況や社会的常識などを考慮して、「〜しなければならない」と言いたい時に使う。</div>	①後件に意志性のある表現や、命令、否定を表す表現は使えない。<br>②硬い表現で書き言葉として使うことが多い。<br>③過去のことについてしか使えない。	N1 文法
〜術がない		試せることは全て試したし、もうこれ以上なす<strong>術がない</strong>。	Tôi đã thử mọi cách có thể và tôi không thể làm gì hơn nữa.	KFCのレシピは極秘なので、たとえ社員になっても知る<strong>術がない</strong>らしい。	Công thức nấu ăn của KFC là tuyệt mật nên dù bạn có là nhân viên cũng không thể nào biết được.	〜する方法がない / 〜することができない	「術（すべ）」は「方法」のこと	N1 文法
〜すら		トムさんは１０年も日本に住んでいるのに、挨拶<strong>すら</strong>日本語でできない。	Tom đã sống ở Nhật Bản được 10 năm nhưng anh ấy thậm chí còn không thể chào hỏi bằng tiếng Nhật.	田中さんはリンさんと仲がいいのに、電話番号<strong>すら</strong>知らないそうだ。	Dù anh Tanaka rất thân với anh Rin nhưng anh thậm chí còn không biết số điện thoại của cô.	〜も / 〜さえ	①「〜さえ」と意味は同じだが、「〜すら」の方が文語的。<br>②良くないことに使うことが多い。<br>③驚きや呆れた気持ちが含まれる。	N1 文法
Khoá học	講座	オンライン予約<b>講座</b>を受ける						名詞
〜そばから		ジョンさん、注意した<strong>そばから</strong>間違えてるよ。	Ông John, ông đã sai về điều tôi đã cảnh báo.	子供は洗濯した<strong>そばから</strong>、服を汚すので大変だ。	Trẻ rất khó bị bẩn quần áo ngay cả sau khi giặt.	〜しても、すぐに・・・	①よくない意味で使われることが多い。<br>②同じような場面で同じようなことを繰り返す様子を表す。つまり一回きりのことには使いにくい。<br>③話し手の不満や呆れた気持ちが含まれる。<br><br><b>ご用例<br></b>「〜そばから」は一回きりのことではなく、同じような場面で同じようなことを繰り返す様子を表すときに使うため、次のような例文は言いにくい。<br><br>❌ このスマホは買った<strong>そばから</strong>、壊れてしまった。<b><br></b>	N1 文法
ただ〜のみ		今は<strong>ただ</strong>みんなの無事を祈る<strong>のみ</strong>です。	Bây giờ tôi chỉ cầu nguyện cho sự an toàn của mọi người.	<strong>ただ</strong>今は無くなった方のご冥福を祈る<strong>のみ</strong>です。	Điều duy nhất tôi có thể làm bây giờ là cầu nguyện cho linh hồn người đã khuất.	<div>ただ〜だけ</div><div>それ以外にはないと限定して言う表現。</div>	①硬い表現で書き言葉<br>②「ただ」は省略可	N1 文法
〜たためしがない		彼は一度も、約束の時間通りに来た<strong>ためしがない</strong>。	Anh ấy chưa bao giờ xuất hiện đúng giờ.	息子は母の日に、何かしてくれた<strong>ためしがない</strong>。	Con trai tôi chưa bao giờ làm bất cứ điều gì cho tôi vào Ngày của Mẹ.	"""〜という前例がない / 〜ということは一度も見たり・聞いたりしたことがない""<br>話し手の不満や驚きを表す。"	自分のことについて言えない	N1 文法
〜たところで		テストまであと１０分だし、今さら本やノートを見<strong>たところで</strong>何も変わらないよ。	Chỉ còn 10 phút nữa là đến giờ thi và việc nhìn vào sách hoặc ghi chú của bạn bây giờ sẽ không thay đổi được gì cả.	もう絶対に間に合わないし、慌て<strong>たところで</strong>どうにもならないよ。	Không đời nào chúng ta có thể đến kịp, và hoảng loạn cũng chẳng có tác dụng gì.	<div>いくら〜しても<br><br></div><div>前件に来ることをいくら〜しても、期待する結果が得られないことを表す。</div>	① 文末には否定の形が来る。<br>②「〜てください」や「〜ましょう」といった表現と一緒には使えない。	N1 文法
〜だに		大きな事件が起きても、その大男とは微動<strong>だに</strong>しなかった。	Ngay cả khi xảy ra sự cố lớn, ông lớn cũng không hề nhúc nhích một chút nào.	宝くじで、１億円が当たるなんて夢に<strong>だに</strong>思わなかったよ。	Tôi chưa bao giờ mơ rằng mình sẽ trúng số 100 triệu yên.	〜さえ / 〜すら / 〜するだけでも<br>基本的には否定形と一緒に「〜だに〜ない」の形で使われることが多い。	古い表現。	N1 文法
[打[う]]つ	tát, đấm, đập	顔を手で<b>打つ<br></b>子供のおしりを<b>打つ<br></b>転んでひざを<b>打つ</b>		tác động trực tiếp vào một thứ				五段動詞 他動詞
lòng bàn tay	平手	<b>平手</b>でほおを打つ	開いた手のひら。					名詞
[辺[あた]]り	xung quanh	<b>辺り</b>に気を配る<br><b>辺り</b>かまわず泣きだす<br><b>辺り</b>一面が火の海だ	ある地点の周囲。ある範囲の場所。<br>付近。<br>周り。					名詞
vén lên, xắn lên	[捲[めく]]る	裾を<b>捲る</b>	物の端を外側へ巻きながら上へあげる。					五段動詞 他動詞
lật	[捲[めく]]る	布団を<b>捲る</b>	おおっているものや重なっているものをはがす。<br>めくる。					五段動詞 他動詞
dí, đuổi	[捲[めく]]る	後ろから激しく<b>捲られる</b>	追い立てる。					五段動詞 他動詞
lật	[捲[めく]]る	本のページを<b>めくる</b><br>布団を<b>めくる</b>	ít dùng Hán tự					五段動詞 他動詞
đỡ dậy	[起[おこ]]す	からだを<b>起す</b><br>倒木を<b>起す</b><br>転んだ子を<b>起す</b>	横になっているものを立たせる。					五段動詞 他動詞
tạo ra, sinh ra<br>(thứ chưa từng có)	[起[おこ]]す	風力を利用して電気を<b>起す</b><br>波を<b>起す</b>	今までなかったものを新たに生じさせる。					五段動詞 他動詞
〜だの〜だの		母はもっと勉強しろ<strong>だの</strong>、遊びすぎ<strong>だの</strong>うるさい。	Mẹ luôn bảo tôi phải học nhiều hơn và nói rằng tôi chơi đùa quá nhiều.	マークさんは授業がつまらない<strong>だの</strong>、わからない<strong>だの</strong>文句ばかりだ。	Mark luôn phàn nàn rằng các lớp học nhàm chán và anh ấy không hiểu chúng.	<div>〜や〜など<br><br></div><div>例を複数挙げて言う時に使う。</div>	① 話し言葉として使われる。<br>② 話し手の不満や非難の気持ちが含まれる。	N1 文法
〜たはずみに / 〜た拍子に		転んだ<strong>弾みに</strong>、頭を打ってしまった。	Tôi bị đập đầu từ cú ngã.	後ろから誰かに押された<strong>弾みで</strong>、靴が脱げてしまった。	Ai đó đã đẩy tôi từ phía sau và giày của tôi tuột ra.	<div>〜したことで、つい・・・<br><br></div><div>ある事柄がきっかけとなって、「つい」、「うっかり」別の事柄が起こることを表す。</div>		N1 文法
〜た分だけ・・・		働いたら働い<strong>た分だけ</strong>給料がもらえるという理由で、フリーランスという働き方が注目されつつある。	Phong cách làm việc tự do đang thu hút sự chú ý vì nó cho phép mọi người được trả tiền cho khối lượng công việc họ làm.	早く始めたら始め<strong>た分だけ</strong>、仕事が早く終わりますよ。	Bạn bắt đầu càng sớm thì bạn sẽ hoàn thành công việc của mình càng sớm.	前件の行為の程度や時間が、後件にも影響すること述べる表現。		N1 文法
〜たまでだ / 〜たまでのことだ		人として正しいことをし<strong>た</strong><strong>までだ</strong>。	Anh ấy đã làm điều đúng đắn với tư cách là một con người.	お世辞じゃないよ。本当のことを言っ<strong>たまでだよ</strong>。	Đó không phải là một lời khen. Tôi chỉ nói với bạn sự thật.	<div>〜しただけのことだ<br><br></div><div>「特別な意図はなく、単に〜しただけだ」と言いたい時に使う。</div>		N1 文法
〜たら最後 / 〜たが最後		兄はゲームをし出し<strong>たら最後</strong>、ご飯も食べずに夜遅くまで部屋にこもりっきりだ。	Sau khi anh trai tôi bắt đầu chơi game, anh ấy ở trong phòng đến tận khuya mà không ăn gì.	１度削除し<strong>たが最後</strong>、元に戻せなくなるからバックアップはきちんと取っておいたほうがいいよ。	Sau khi xóa, bạn sẽ không thể khôi phục nó, vì vậy tốt nhất bạn nên sao lưu nó.	もし〜のようなことをしたら、（全てがダメになる）。	「たら最後」の方が口語的	N1 文法
mảnh khuyết	欠片	せんべいの<b>欠片</b>	物の欠けた一片。<br>断片。					名詞
(đi với phủ định)<br>chẳng có tí ... nào	欠片	良心の<b>欠片</b>もない	（下に打消しの語を伴う）<br>ごくわずかなもののたとえ。	ý là một <b>mảnh</b> cũng chả có :v				名詞
mảnh, miếng	断片	記憶の<b>断片</b>をつなぎ合わせる	あるまとまったものの、一部分。きれはし。					名詞
lát cắt	切れ端	材木の<b>切れ端</b>	必要な部分を切り取った残りの小部分。<br>きれっぱし。					名詞
lát cắt	切れっ端	材木の<b>切れっ端</b>	必要な部分を切り取った残りの小部分。					名詞
lề trắng, phần bỏ trống	余白	欄外の<b>余白</b>	字や絵などが書いてある紙面で、何も記されないで白く残っている部分。					名詞
nhè nhẹ, thoang thoảng, mờ nhạt	ほんのり	頰を<b>ほんのり</b>（と）赤める<br><b>ほんのり</b>（と）した梅の香り	色・香・姿などが、かすかなさま。<br>うっすら。<br>ほのかに。					副詞
小さい	ちっちゃい	赤ちゃんの<b>ちっちゃい</b>手		tiếng vùng Kyushuu				形容詞
